Image,Age,Historical Notes
artifact_dataset/augmented_images\457528_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457527_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457527_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457527_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457527_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457527_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457577_aug1.jpg,815.0,ca. 815
artifact_dataset/augmented_images\457577_aug2.jpg,815.0,ca. 815
artifact_dataset/augmented_images\457577_aug3.jpg,815.0,ca. 815
artifact_dataset/augmented_images\457577_aug4.jpg,815.0,ca. 815
artifact_dataset/augmented_images\457577_aug5.jpg,815.0,ca. 815
artifact_dataset/augmented_images\457569_aug1.jpg,749.5,8th century
artifact_dataset/augmented_images\457569_aug2.jpg,749.5,8th century
artifact_dataset/augmented_images\457569_aug3.jpg,749.5,8th century
artifact_dataset/augmented_images\457569_aug4.jpg,749.5,8th century
artifact_dataset/augmented_images\457569_aug5.jpg,749.5,8th century
artifact_dataset/augmented_images\457562_aug1.jpg,749.5,8th century
artifact_dataset/augmented_images\457562_aug2.jpg,749.5,8th century
artifact_dataset/augmented_images\457562_aug3.jpg,749.5,8th century
artifact_dataset/augmented_images\457562_aug4.jpg,749.5,8th century
artifact_dataset/augmented_images\457562_aug5.jpg,749.5,8th century
artifact_dataset/augmented_images\457565_aug1.jpg,763.0,758–68
artifact_dataset/augmented_images\457565_aug2.jpg,763.0,758–68
artifact_dataset/augmented_images\457565_aug3.jpg,763.0,758–68
artifact_dataset/augmented_images\457565_aug4.jpg,763.0,758–68
artifact_dataset/augmented_images\457565_aug5.jpg,763.0,758–68
artifact_dataset/augmented_images\457575_aug1.jpg,1149.5,11th–13th century
artifact_dataset/augmented_images\457575_aug2.jpg,1149.5,11th–13th century
artifact_dataset/augmented_images\457575_aug3.jpg,1149.5,11th–13th century
artifact_dataset/augmented_images\457575_aug4.jpg,1149.5,11th–13th century
artifact_dataset/augmented_images\457575_aug5.jpg,1149.5,11th–13th century
artifact_dataset/augmented_images\457544_aug1.jpg,766.0,718–814
artifact_dataset/augmented_images\457544_aug2.jpg,766.0,718–814
artifact_dataset/augmented_images\457544_aug3.jpg,766.0,718–814
artifact_dataset/augmented_images\457544_aug4.jpg,766.0,718–814
artifact_dataset/augmented_images\457544_aug5.jpg,766.0,718–814
artifact_dataset/augmented_images\457563_aug1.jpg,749.5,8th century
artifact_dataset/augmented_images\457563_aug2.jpg,749.5,8th century
artifact_dataset/augmented_images\457563_aug3.jpg,749.5,8th century
artifact_dataset/augmented_images\457563_aug4.jpg,749.5,8th century
artifact_dataset/augmented_images\457563_aug5.jpg,749.5,8th century
artifact_dataset/augmented_images\457344_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457344_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457344_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457344_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457344_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457348_aug1.jpg,1087.0,late 11th century
artifact_dataset/augmented_images\457348_aug2.jpg,1087.0,late 11th century
artifact_dataset/augmented_images\457348_aug3.jpg,1087.0,late 11th century
artifact_dataset/augmented_images\457348_aug4.jpg,1087.0,late 11th century
artifact_dataset/augmented_images\457348_aug5.jpg,1087.0,late 11th century
artifact_dataset/augmented_images\457387_aug1.jpg,1349.5,14th century
artifact_dataset/augmented_images\457387_aug2.jpg,1349.5,14th century
artifact_dataset/augmented_images\457387_aug3.jpg,1349.5,14th century
artifact_dataset/augmented_images\457387_aug4.jpg,1349.5,14th century
artifact_dataset/augmented_images\457387_aug5.jpg,1349.5,14th century
artifact_dataset/augmented_images\457397_aug1.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457397_aug2.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457397_aug3.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457397_aug4.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457397_aug5.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457411_aug1.jpg,749.5,8th century
artifact_dataset/augmented_images\457411_aug2.jpg,749.5,8th century
artifact_dataset/augmented_images\457411_aug3.jpg,749.5,8th century
artifact_dataset/augmented_images\457411_aug4.jpg,749.5,8th century
artifact_dataset/augmented_images\457411_aug5.jpg,749.5,8th century
artifact_dataset/augmented_images\457342_aug1.jpg,1287.0,late 13th century
artifact_dataset/augmented_images\457342_aug2.jpg,1287.0,late 13th century
artifact_dataset/augmented_images\457342_aug3.jpg,1287.0,late 13th century
artifact_dataset/augmented_images\457342_aug4.jpg,1287.0,late 13th century
artifact_dataset/augmented_images\457342_aug5.jpg,1287.0,late 13th century
artifact_dataset/augmented_images\457401_aug1.jpg,1049.5,probably 11th century
artifact_dataset/augmented_images\457401_aug2.jpg,1049.5,probably 11th century
artifact_dataset/augmented_images\457401_aug3.jpg,1049.5,probably 11th century
artifact_dataset/augmented_images\457401_aug4.jpg,1049.5,probably 11th century
artifact_dataset/augmented_images\457401_aug5.jpg,1049.5,probably 11th century
artifact_dataset/augmented_images\457442_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457442_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457442_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457442_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457442_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457568_aug1.jpg,766.0,718–814
artifact_dataset/augmented_images\457568_aug2.jpg,766.0,718–814
artifact_dataset/augmented_images\457568_aug3.jpg,766.0,718–814
artifact_dataset/augmented_images\457568_aug4.jpg,766.0,718–814
artifact_dataset/augmented_images\457568_aug5.jpg,766.0,718–814
artifact_dataset/augmented_images\457537_aug1.jpg,749.5,probably 8th century
artifact_dataset/augmented_images\457537_aug2.jpg,749.5,probably 8th century
artifact_dataset/augmented_images\457537_aug3.jpg,749.5,probably 8th century
artifact_dataset/augmented_images\457537_aug4.jpg,749.5,probably 8th century
artifact_dataset/augmented_images\457537_aug5.jpg,749.5,probably 8th century
artifact_dataset/augmented_images\457550_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457550_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457550_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457550_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457550_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457570_aug1.jpg,763.0,758–68
artifact_dataset/augmented_images\457570_aug2.jpg,763.0,758–68
artifact_dataset/augmented_images\457570_aug3.jpg,763.0,758–68
artifact_dataset/augmented_images\457570_aug4.jpg,763.0,758–68
artifact_dataset/augmented_images\457570_aug5.jpg,763.0,758–68
artifact_dataset/augmented_images\457547_aug1.jpg,763.0,758–68
artifact_dataset/augmented_images\457547_aug2.jpg,763.0,758–68
artifact_dataset/augmented_images\457547_aug3.jpg,763.0,758–68
artifact_dataset/augmented_images\457547_aug4.jpg,763.0,758–68
artifact_dataset/augmented_images\457547_aug5.jpg,763.0,758–68
artifact_dataset/augmented_images\457074_aug1.jpg,1052.0,1030–74
artifact_dataset/augmented_images\457074_aug2.jpg,1052.0,1030–74
artifact_dataset/augmented_images\457074_aug3.jpg,1052.0,1030–74
artifact_dataset/augmented_images\457074_aug4.jpg,1052.0,1030–74
artifact_dataset/augmented_images\457074_aug5.jpg,1052.0,1030–74
artifact_dataset/augmented_images\457087_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457087_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457087_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457087_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457087_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457679_aug1.jpg,767.0,probably 150 AH/767 CE
artifact_dataset/augmented_images\457679_aug2.jpg,767.0,probably 150 AH/767 CE
artifact_dataset/augmented_images\457679_aug3.jpg,767.0,probably 150 AH/767 CE
artifact_dataset/augmented_images\457679_aug4.jpg,767.0,probably 150 AH/767 CE
artifact_dataset/augmented_images\457679_aug5.jpg,767.0,probably 150 AH/767 CE
artifact_dataset/augmented_images\457433_aug1.jpg,770.0,dated 153 AH/770 CE
artifact_dataset/augmented_images\457433_aug2.jpg,770.0,dated 153 AH/770 CE
artifact_dataset/augmented_images\457433_aug3.jpg,770.0,dated 153 AH/770 CE
artifact_dataset/augmented_images\457433_aug4.jpg,770.0,dated 153 AH/770 CE
artifact_dataset/augmented_images\457433_aug5.jpg,770.0,dated 153 AH/770 CE
artifact_dataset/augmented_images\457410_aug1.jpg,782.0,dated 166 AH/782 CE
artifact_dataset/augmented_images\457410_aug2.jpg,782.0,dated 166 AH/782 CE
artifact_dataset/augmented_images\457410_aug3.jpg,782.0,dated 166 AH/782 CE
artifact_dataset/augmented_images\457410_aug4.jpg,782.0,dated 166 AH/782 CE
artifact_dataset/augmented_images\457410_aug5.jpg,782.0,dated 166 AH/782 CE
artifact_dataset/augmented_images\457457_aug1.jpg,818.0,203 AH/818 CE
artifact_dataset/augmented_images\457457_aug2.jpg,818.0,203 AH/818 CE
artifact_dataset/augmented_images\457457_aug3.jpg,818.0,203 AH/818 CE
artifact_dataset/augmented_images\457457_aug4.jpg,818.0,203 AH/818 CE
artifact_dataset/augmented_images\457457_aug5.jpg,818.0,203 AH/818 CE
artifact_dataset/augmented_images\457560_aug1.jpg,773.0,dated 156 AH/773 CE
artifact_dataset/augmented_images\457560_aug2.jpg,773.0,dated 156 AH/773 CE
artifact_dataset/augmented_images\457560_aug3.jpg,773.0,dated 156 AH/773 CE
artifact_dataset/augmented_images\457560_aug4.jpg,773.0,dated 156 AH/773 CE
artifact_dataset/augmented_images\457560_aug5.jpg,773.0,dated 156 AH/773 CE
artifact_dataset/augmented_images\457526_aug1.jpg,785.0,169 AH/785 CE
artifact_dataset/augmented_images\457526_aug2.jpg,785.0,169 AH/785 CE
artifact_dataset/augmented_images\457526_aug3.jpg,785.0,169 AH/785 CE
artifact_dataset/augmented_images\457526_aug4.jpg,785.0,169 AH/785 CE
artifact_dataset/augmented_images\457526_aug5.jpg,785.0,169 AH/785 CE
artifact_dataset/augmented_images\457561_aug1.jpg,774.5,dated 158 AH/775 CE
artifact_dataset/augmented_images\457561_aug2.jpg,774.5,dated 158 AH/775 CE
artifact_dataset/augmented_images\457561_aug3.jpg,774.5,dated 158 AH/775 CE
artifact_dataset/augmented_images\457561_aug4.jpg,774.5,dated 158 AH/775 CE
artifact_dataset/augmented_images\457561_aug5.jpg,774.5,dated 158 AH/775 CE
artifact_dataset/augmented_images\457551_aug1.jpg,806.0,dated 191 AH/806 CE
artifact_dataset/augmented_images\457551_aug2.jpg,806.0,dated 191 AH/806 CE
artifact_dataset/augmented_images\457551_aug3.jpg,806.0,dated 191 AH/806 CE
artifact_dataset/augmented_images\457551_aug4.jpg,806.0,dated 191 AH/806 CE
artifact_dataset/augmented_images\457551_aug5.jpg,806.0,dated 191 AH/806 CE
artifact_dataset/augmented_images\457600_aug1.jpg,1149.5,10th–14th century
artifact_dataset/augmented_images\457600_aug2.jpg,1149.5,10th–14th century
artifact_dataset/augmented_images\457600_aug3.jpg,1149.5,10th–14th century
artifact_dataset/augmented_images\457600_aug4.jpg,1149.5,10th–14th century
artifact_dataset/augmented_images\457600_aug5.jpg,1149.5,10th–14th century
artifact_dataset/augmented_images\457581_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457581_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457581_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457581_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457581_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457589_aug1.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457589_aug2.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457589_aug3.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457589_aug4.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457589_aug5.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457609_aug1.jpg,749.5,8th century
artifact_dataset/augmented_images\457609_aug2.jpg,749.5,8th century
artifact_dataset/augmented_images\457609_aug3.jpg,749.5,8th century
artifact_dataset/augmented_images\457609_aug4.jpg,749.5,8th century
artifact_dataset/augmented_images\457609_aug5.jpg,749.5,8th century
artifact_dataset/augmented_images\457597_aug1.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457597_aug2.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457597_aug3.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457597_aug4.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457597_aug5.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457588_aug1.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457588_aug2.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457588_aug3.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457588_aug4.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457588_aug5.jpg,949.5,probably 10th century
artifact_dataset/augmented_images\457613_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457613_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457613_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457613_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457613_aug5.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457587_aug1.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457587_aug2.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457587_aug3.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457587_aug4.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457587_aug5.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457604_aug1.jpg,780.5,776–85
artifact_dataset/augmented_images\457604_aug2.jpg,780.5,776–85
artifact_dataset/augmented_images\457604_aug3.jpg,780.5,776–85
artifact_dataset/augmented_images\457604_aug4.jpg,780.5,776–85
artifact_dataset/augmented_images\457604_aug5.jpg,780.5,776–85
artifact_dataset/augmented_images\457616_aug1.jpg,949.5,9th–11th century
artifact_dataset/augmented_images\457616_aug2.jpg,949.5,9th–11th century
artifact_dataset/augmented_images\457616_aug3.jpg,949.5,9th–11th century
artifact_dataset/augmented_images\457616_aug4.jpg,949.5,9th–11th century
artifact_dataset/augmented_images\457616_aug5.jpg,949.5,9th–11th century
artifact_dataset/augmented_images\457617_aug1.jpg,1099.5,9th–14th century
artifact_dataset/augmented_images\457617_aug2.jpg,1099.5,9th–14th century
artifact_dataset/augmented_images\457617_aug3.jpg,1099.5,9th–14th century
artifact_dataset/augmented_images\457617_aug4.jpg,1099.5,9th–14th century
artifact_dataset/augmented_images\457617_aug5.jpg,1099.5,9th–14th century
artifact_dataset/augmented_images\457580_aug1.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457580_aug2.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457580_aug3.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457580_aug4.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457580_aug5.jpg,799.5,probably 8th–9th century
artifact_dataset/augmented_images\457615_aug1.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457615_aug2.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457615_aug3.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457615_aug4.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457615_aug5.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457594_aug1.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457594_aug2.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457594_aug3.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457594_aug4.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457594_aug5.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457579_aug1.jpg,766.0,718–814
artifact_dataset/augmented_images\457579_aug2.jpg,766.0,718–814
artifact_dataset/augmented_images\457579_aug3.jpg,766.0,718–814
artifact_dataset/augmented_images\457579_aug4.jpg,766.0,718–814
artifact_dataset/augmented_images\457579_aug5.jpg,766.0,718–814
artifact_dataset/augmented_images\457602_aug1.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457602_aug2.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457602_aug3.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457602_aug4.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457602_aug5.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457586_aug1.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457586_aug2.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457586_aug3.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457586_aug4.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457586_aug5.jpg,899.5,5th–14th century
artifact_dataset/augmented_images\457611_aug1.jpg,1249.5,probably 13th century
artifact_dataset/augmented_images\457611_aug2.jpg,1249.5,probably 13th century
artifact_dataset/augmented_images\457611_aug3.jpg,1249.5,probably 13th century
artifact_dataset/augmented_images\457611_aug4.jpg,1249.5,probably 13th century
artifact_dataset/augmented_images\457611_aug5.jpg,1249.5,probably 13th century
artifact_dataset/augmented_images\457629_aug1.jpg,999.5,10th–11th century
artifact_dataset/augmented_images\457629_aug2.jpg,999.5,10th–11th century
artifact_dataset/augmented_images\457629_aug3.jpg,999.5,10th–11th century
artifact_dataset/augmented_images\457629_aug4.jpg,999.5,10th–11th century
artifact_dataset/augmented_images\457629_aug5.jpg,999.5,10th–11th century
artifact_dataset/augmented_images\457652_aug1.jpg,766.0,718–814
artifact_dataset/augmented_images\457652_aug2.jpg,766.0,718–814
artifact_dataset/augmented_images\457652_aug3.jpg,766.0,718–814
artifact_dataset/augmented_images\457652_aug4.jpg,766.0,718–814
artifact_dataset/augmented_images\457652_aug5.jpg,766.0,718–814
artifact_dataset/augmented_images\457622_aug1.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457622_aug2.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457622_aug3.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457622_aug4.jpg,799.5,8th–9th century
artifact_dataset/augmented_images\457622_aug5.jpg,799.5,8th–9th century
